date,hospital_id,ward_code,wait_per_triage,age,bed_impact_score,arrival_source_ambulance,arrival_source_referral,arrival_source_self,arrival_source_transfer,outcome_death,outcome_discharged,outcome_readmit_30d,outcome_transferred,sex_F,sex_M,base_beds,effective_capacity,admissions,staffing_index,discharge_rate_per_bed,occupancy_lag1,occupancy_lag7,overflow_lag1,overflow_lag7,discharges_lag1,discharges_lag7,admission_rate_per_bed_lag1,admission_rate_per_bed_lag7,avg_wait_minutes_lag1,avg_wait_minutes_lag7,occupancy_rate_lag1,occupancy_rate_lag7
2024-06-08,2,SURG,75.0,53.5,,2,0,5,1,0,8,0,0,3,5,40,40,14,0.915,0.5,42.0,46.0,2.0,9.0,18.0,18.0,0.35,0.525,95.0,203.0,0.913,1.0
2024-06-08,3,ED,104.50555555555555,51.583333333333336,0.0,1,1,8,2,0,12,0,0,6,6,30,34,52,0.896,1.033,34.0,34.0,33.0,9.0,33.0,33.0,2.067,1.267,240.0,196.0,1.0,1.0
2024-06-08,3,ICU,75.0,61.875,,1,1,5,1,0,8,0,0,6,2,20,23,12,0.939,0.2,22.0,23.0,2.0,6.0,4.0,3.0,0.3,0.3,142.0,188.0,0.957,1.0
2024-06-08,3,MED,75.0,59.875,,3,0,5,0,0,7,1,0,2,6,50,58,21,0.927,0.26,58.0,57.0,22.0,7.0,14.0,19.0,0.56,0.36,197.0,122.0,1.0,0.983
2024-06-08,3,SURG,75.0,56.375,,3,0,5,0,0,8,0,0,4,4,40,46,22,0.919,0.35,46.0,43.0,13.0,3.0,16.0,20.0,0.575,0.425,164.0,133.0,1.0,0.935
2024-06-08,4,ED,92.625,47.75,0.0,0,2,10,0,0,12,0,0,7,5,30,34,48,0.937,1.067,34.0,34.0,38.0,23.0,32.0,28.0,2.2,1.567,281.0,244.0,1.0,1.0
2024-06-08,4,ICU,75.0,52.5,,1,4,2,1,0,8,0,0,3,5,20,23,8,0.959,0.3,23.0,23.0,12.0,4.0,3.0,6.0,0.65,0.35,137.0,151.0,1.0,1.0
2024-06-08,4,MED,75.0,70.125,,1,2,5,0,0,6,2,0,5,3,50,58,29,1.009,0.52,58.0,58.0,14.0,20.0,18.0,22.0,0.48,0.68,127.0,106.0,1.0,1.0
2024-06-08,4,SURG,75.0,50.625,,2,2,3,1,0,8,0,0,4,4,40,40,17,0.929,0.575,36.0,46.0,0.0,6.0,19.0,15.0,0.225,0.375,33.0,196.0,0.9,1.0
2024-06-08,5,ED,90.22361111111111,52.166666666666664,0.0,0,5,7,0,0,12,0,0,5,7,30,34,38,0.96,1.0,34.0,34.0,14.0,23.0,32.0,32.0,1.4,1.7,197.0,251.0,1.0,1.0
2024-06-08,5,ICU,75.0,50.57142857142857,,1,0,6,0,0,7,0,0,4,3,20,23,7,0.93,0.4,23.0,23.0,8.0,8.0,4.0,3.0,0.45,0.4,202.0,144.0,1.0,1.0
2024-06-08,5,MED,75.0,57.0,,2,2,2,2,0,8,0,0,6,2,50,58,22,0.926,0.52,58.0,58.0,31.0,24.0,18.0,21.0,0.82,0.74,166.0,164.0,1.0,1.0
2024-06-08,5,SURG,75.0,49.375,,0,3,4,1,0,8,0,0,6,2,40,40,16,0.92,0.4,40.0,45.0,0.0,5.0,14.0,16.0,0.425,0.425,85.0,166.0,1.0,0.978
2024-06-09,1,ED,48.520833333333336,52.416666666666664,0.0,2,1,8,1,0,12,0,0,7,5,30,34,32,0.925,1.0,34.0,34.0,33.0,16.0,32.0,33.0,2.033,1.5,331.0,178.0,1.0,1.0
2024-06-09,1,ICU,75.0,50.625,,3,0,5,0,0,8,0,0,4,4,20,23,11,0.925,0.3,23.0,23.0,7.0,3.0,5.0,5.0,0.45,0.25,161.0,151.0,1.0,1.0
2024-06-09,1,MED,75.0,70.125,,1,3,4,0,0,8,0,0,3,5,50,58,22,0.954,0.3,58.0,55.0,16.0,5.0,17.0,21.0,0.54,0.36,188.0,120.0,1.0,0.948
2024-06-09,1,SURG,75.0,61.625,,1,1,5,1,0,7,1,0,6,2,40,40,20,0.923,0.5,40.0,46.0,0.0,7.0,16.0,16.0,0.35,0.55,70.0,133.0,1.0,1.0
2024-06-09,2,ED,103.3611111111111,59.166666666666664,0.0,1,2,8,1,0,11,0,1,3,9,30,34,53,0.907,0.933,34.0,34.0,27.0,28.0,30.0,28.0,1.767,1.733,187.0,246.0,1.0,1.0
2024-06-09,2,ICU,75.0,44.125,,3,2,3,0,0,8,0,0,3,5,20,23,9,0.957,0.1,23.0,23.0,6.0,6.0,2.0,5.0,0.25,0.4,168.0,127.0,1.0,1.0
2024-06-09,2,MED,75.0,62.375,,3,1,4,0,0,8,0,0,4,4,50,58,38,0.943,0.52,58.0,58.0,17.0,28.0,18.0,15.0,0.54,0.7,163.0,178.0,1.0,1.0
2024-06-09,2,SURG,75.0,60.75,,2,3,2,1,0,7,1,0,1,7,40,46,17,0.965,0.3,36.0,45.0,0.0,5.0,20.0,14.0,0.35,0.325,36.0,168.0,0.9,0.978
2024-06-09,3,ED,56.270833333333336,55.75,0.0,2,0,10,0,0,12,0,0,5,7,30,34,48,0.935,0.9,34.0,34.0,25.0,11.0,31.0,31.0,1.733,1.267,250.0,166.0,1.0,1.0
2024-06-09,3,ICU,75.0,33.5,,2,1,1,0,0,4,0,0,2,2,20,20,4,0.949,0.4,23.0,23.0,10.0,10.0,4.0,3.0,0.6,0.5,182.0,156.0,1.0,1.0
2024-06-09,3,MED,75.0,57.625,,4,0,4,0,0,8,0,0,4,4,50,58,26,0.901,0.34,58.0,58.0,16.0,10.0,13.0,19.0,0.42,0.44,197.0,73.0,1.0,1.0
2024-06-09,3,SURG,75.0,55.75,,3,1,3,1,0,8,0,0,5,3,40,46,23,0.959,0.35,46.0,46.0,14.0,10.0,14.0,18.0,0.55,0.625,159.0,171.0,1.0,1.0
2024-06-09,4,ED,105.23333333333333,55.0,0.0,0,1,10,1,0,12,0,0,5,7,30,34,56,0.921,1.067,34.0,34.0,20.0,31.0,32.0,32.0,1.6,1.967,234.0,212.0,1.0,1.0
2024-06-09,4,ICU,75.0,55.375,,1,0,7,0,1,7,0,0,4,4,20,23,9,0.944,0.3,23.0,23.0,5.0,14.0,6.0,0.0,0.4,0.55,152.0,223.0,1.0,1.0
2024-06-09,4,MED,75.0,70.125,,2,0,6,0,0,8,0,0,3,5,50,58,13,0.962,0.4,58.0,58.0,11.0,17.0,26.0,20.0,0.58,0.58,144.0,166.0,1.0,1.0
2024-06-09,4,SURG,75.0,57.625,,3,0,4,1,0,7,1,0,5,3,40,40,17,0.925,0.35,30.0,41.0,0.0,1.0,23.0,20.0,0.425,0.375,9.0,91.0,0.75,0.891
2024-06-09,5,ED,76.79166666666667,60.166666666666664,0.0,4,1,7,0,0,11,0,1,5,7,30,34,48,0.924,1.1,34.0,34.0,12.0,28.0,30.0,29.0,1.267,1.767,224.0,279.0,1.0,1.0
2024-06-09,5,ICU,75.0,47.125,,1,2,4,1,0,8,0,0,3,5,20,23,8,0.962,0.2,22.0,22.0,2.0,2.0,8.0,6.0,0.35,0.25,122.0,161.0,0.957,0.957
2024-06-09,5,MED,75.0,64.5,,2,2,4,0,0,6,2,0,4,4,50,58,29,0.9,0.4,54.0,58.0,4.0,21.0,26.0,19.0,0.44,0.64,142.0,154.0,0.931,1.0
2024-06-09,5,SURG,75.0,54.375,,2,0,6,0,0,7,1,0,5,3,40,46,18,0.971,0.275,40.0,46.0,0.0,7.0,16.0,25.0,0.4,0.675,61.0,207.0,1.0,1.0
2024-06-10,1,ED,85.79166666666667,58.5,0.0,4,2,5,1,0,12,0,0,6,6,30,34,46,0.971,0.967,34.0,34.0,6.0,41.0,30.0,32.0,1.067,2.3,109.0,226.0,1.0,1.0
2024-06-10,1,ICU,75.0,59.0,,1,0,6,0,0,7,0,0,3,4,20,23,7,0.998,0.1,23.0,23.0,8.0,7.0,6.0,1.0,0.55,0.25,198.0,159.0,1.0,1.0
2024-06-10,1,MED,75.0,50.625,,1,5,2,0,0,7,1,0,4,4,50,58,30,1.024,0.5,58.0,58.0,15.0,26.0,15.0,19.0,0.44,0.8,207.0,252.0,1.0,1.0
2024-06-10,1,SURG,75.0,55.375,,1,1,5,1,0,8,0,0,4,4,40,46,23,1.039,0.4,40.0,46.0,0.0,15.0,20.0,12.0,0.5,0.525,80.0,129.0,1.0,1.0
2024-06-10,2,ED,72.5,57.583333333333336,0.0,3,0,8,1,0,12,0,0,9,3,30,34,52,1.0,1.1,34.0,34.0,29.0,30.0,28.0,26.0,1.767,1.733,256.0,211.0,1.0,1.0
2024-06-10,2,ICU,75.0,56.75,,0,0,7,1,1,7,0,0,6,2,20,23,11,1.019,0.25,23.0,23.0,10.0,11.0,2.0,3.0,0.45,0.55,248.0,197.0,1.0,1.0
2024-06-10,2,MED,75.0,68.375,,2,1,4,1,0,7,1,0,3,5,50,58,35,0.973,0.4,58.0,58.0,20.0,28.0,26.0,15.0,0.76,0.7,206.0,171.0,1.0,1.0
2024-06-10,2,SURG,75.0,52.875,,0,0,8,0,0,8,0,0,4,4,40,46,22,1.009,0.4,41.0,41.0,1.0,1.0,12.0,19.0,0.425,0.375,128.0,108.0,0.891,0.891
2024-06-10,3,ED,80.09583333333333,46.666666666666664,0.0,3,2,7,0,0,12,0,0,7,5,30,34,54,1.042,1.033,34.0,34.0,25.0,23.0,27.0,28.0,1.6,1.567,246.0,216.0,1.0,1.0
2024-06-10,3,ICU,75.0,52.75,,0,2,6,0,0,8,0,0,2,6,20,23,12,1.029,0.15,19.0,23.0,0.0,4.0,8.0,6.0,0.2,0.35,58.0,95.0,0.95,1.0
2024-06-10,3,MED,75.0,62.375,,1,2,5,0,0,7,1,0,7,1,50,58,31,0.993,0.34,58.0,58.0,17.0,15.0,17.0,25.0,0.52,0.64,131.0,137.0,1.0,1.0
2024-06-10,3,SURG,75.0,53.25,,1,1,6,0,0,7,1,0,3,5,40,46,20,0.978,0.525,46.0,46.0,15.0,18.0,14.0,19.0,0.575,0.775,173.0,167.0,1.0,1.0
2024-06-10,4,ED,71.25,57.333333333333336,0.0,0,2,8,2,0,10,0,2,5,7,30,34,51,0.918,1.067,34.0,34.0,28.0,23.0,32.0,32.0,1.867,1.7,229.0,168.0,1.0,1.0
2024-06-10,4,ICU,75.0,50.625,,0,2,5,1,0,8,0,0,2,6,20,23,12,1.052,0.3,23.0,23.0,6.0,5.0,6.0,5.0,0.45,0.35,123.0,135.0,1.0,1.0
2024-06-10,4,MED,75.0,64.875,,2,2,4,0,0,8,0,0,5,3,50,58,30,1.007,0.46,51.0,58.0,1.0,32.0,20.0,16.0,0.26,0.8,172.0,186.0,0.879,1.0
2024-06-10,4,SURG,75.0,53.125,,2,0,6,0,0,8,0,0,4,4,40,40,22,0.956,0.425,33.0,46.0,0.0,10.0,14.0,13.0,0.425,0.55,25.0,133.0,0.825,1.0
2024-06-10,5,ED,81.87361111111112,57.166666666666664,0.0,3,1,8,0,0,11,0,1,8,4,30,34,44,1.0,1.133,34.0,34.0,19.0,18.0,33.0,31.0,1.6,1.5,229.0,167.0,1.0,1.0
2024-06-10,5,ICU,75.0,45.375,,1,2,5,0,0,8,0,0,7,1,20,23,16,0.987,0.2,23.0,23.0,6.0,6.0,4.0,4.0,0.4,0.4,107.0,126.0,1.0,1.0
2024-06-10,5,MED,75.0,68.875,,1,0,7,0,0,8,0,0,1,7,50,58,27,0.975,0.4,58.0,58.0,13.0,18.0,20.0,18.0,0.58,0.56,183.0,168.0,1.0,1.0
2024-06-10,5,SURG,75.0,41.75,,2,2,3,1,0,7,1,0,4,4,40,46,25,0.983,0.45,46.0,46.0,7.0,9.0,11.0,16.0,0.45,0.475,130.0,190.0,1.0,1.0
2024-06-11,1,ED,102.2,63.583333333333336,0.0,3,0,8,1,0,11,0,1,2,10,30,34,62,0.992,1.033,34.0,34.0,21.0,22.0,29.0,32.0,1.533,1.667,262.0,208.0,1.0,1.0
2024-06-11,1,ICU,75.0,58.75,,1,1,2,0,0,4,0,0,2,2,20,20,4,1.009,0.35,23.0,23.0,8.0,9.0,2.0,4.0,0.35,0.5,124.0,176.0,1.0,1.0
2024-06-11,1,MED,75.0,57.375,,3,1,4,0,0,7,1,0,0,8,50,58,33,1.016,0.34,58.0,58.0,13.0,20.0,25.0,16.0,0.6,0.56,90.0,153.0,1.0,1.0
2024-06-11,1,SURG,75.0,62.5,,2,1,5,0,0,8,0,0,5,3,40,46,13,0.946,0.35,46.0,46.0,7.0,7.0,16.0,19.0,0.575,0.5,86.0,143.0,1.0,1.0
2024-06-11,2,ED,53.97222222222222,58.666666666666664,0.0,1,2,8,1,0,11,0,1,6,6,30,34,43,1.057,1.067,34.0,34.0,23.0,31.0,33.0,28.0,1.733,1.833,217.0,203.0,1.0,1.0
2024-06-11,2,ICU,75.0,53.5,,0,3,4,1,1,7,0,0,3,5,20,23,11,0.997,0.5,23.0,23.0,9.0,5.0,5.0,4.0,0.55,0.3,192.0,131.0,1.0,1.0
2024-06-11,2,MED,75.0,61.875,,3,0,4,1,0,5,3,0,3,5,50,58,39,0.971,0.46,58.0,58.0,23.0,23.0,20.0,22.0,0.7,0.74,192.0,156.0,1.0,1.0
2024-06-11,2,SURG,75.0,58.375,,1,1,6,0,0,8,0,0,5,3,40,46,17,1.003,0.4,46.0,40.0,7.0,0.0,16.0,19.0,0.55,0.45,131.0,91.0,1.0,1.0
2024-06-11,3,ED,90.08333333333333,48.166666666666664,0.0,4,3,5,0,0,12,0,0,4,8,30,34,56,1.011,1.0,34.0,34.0,27.0,16.0,31.0,33.0,1.8,1.5,245.0,181.0,1.0,1.0
2024-06-11,3,ICU,75.0,48.75,,1,1,1,1,0,4,0,0,2,2,20,20,4,1.003,0.35,23.0,23.0,8.0,6.0,3.0,5.0,0.6,0.4,159.0,140.0,1.0,1.0
2024-06-11,3,MED,75.0,64.625,,1,1,6,0,0,8,0,0,4,4,50,58,33,1.014,0.34,58.0,58.0,22.0,27.0,17.0,16.0,0.62,0.7,192.0,200.0,1.0,1.0
2024-06-11,3,SURG,75.0,57.75,,2,1,5,0,0,8,0,0,2,6,40,40,12,1.031,0.45,45.0,43.0,5.0,3.0,21.0,19.0,0.5,0.4,162.0,78.0,0.978,0.935
2024-06-11,4,ED,59.09722222222222,62.583333333333336,0.0,4,2,5,1,0,12,0,0,6,6,30,34,37,0.997,1.0,34.0,34.0,23.0,34.0,32.0,29.0,1.7,1.967,218.0,307.0,1.0,1.0
2024-06-11,4,ICU,75.0,53.125,,1,1,5,1,0,8,0,0,4,4,20,23,12,0.962,0.25,23.0,22.0,9.0,2.0,6.0,4.0,0.6,0.15,184.0,128.0,1.0,0.957
2024-06-11,4,MED,75.0,64.625,,3,2,3,0,0,8,0,0,3,5,50,58,28,1.021,0.54,58.0,58.0,8.0,17.0,23.0,24.0,0.6,0.66,130.0,196.0,1.0,1.0
2024-06-11,4,SURG,75.0,47.375,,2,1,5,0,0,7,1,0,4,4,40,40,18,1.034,0.425,38.0,40.0,0.0,0.0,17.0,18.0,0.55,0.3,84.0,68.0,0.95,1.0
2024-06-11,5,ED,100.65833333333335,60.0,0.0,2,2,7,1,0,12,0,0,7,5,30,34,47,0.994,1.133,34.0,34.0,14.0,32.0,34.0,29.0,1.467,1.9,210.0,209.0,1.0,1.0
2024-06-11,5,ICU,75.0,52.0,,2,1,4,1,0,8,0,0,5,3,20,23,12,0.996,0.4,23.0,23.0,15.0,7.0,4.0,5.0,0.8,0.45,189.0,180.0,1.0,1.0
2024-06-11,5,MED,75.0,53.5,,1,1,6,0,0,8,0,0,6,2,50,58,41,0.979,0.44,58.0,58.0,15.0,23.0,20.0,19.0,0.54,0.68,178.0,173.0,1.0,1.0
2024-06-11,5,SURG,75.0,51.0,,1,0,7,0,0,8,0,0,2,6,40,46,17,1.007,0.35,46.0,46.0,13.0,7.0,18.0,18.0,0.625,0.475,151.0,122.0,1.0,1.0
2024-06-12,1,ED,69.575,55.833333333333336,0.0,3,2,7,0,0,12,0,0,7,5,30,34,64,1.026,1.067,34.0,34.0,35.0,21.0,31.0,32.0,2.067,1.633,269.0,185.0,1.0,1.0
2024-06-12,1,ICU,75.0,49.125,,1,1,6,0,0,8,0,0,4,4,20,23,15,0.966,0.2,20.0,23.0,0.0,6.0,7.0,7.0,0.2,0.5,57.0,161.0,1.0,1.0
2024-06-12,1,MED,75.0,60.125,,0,2,5,1,0,8,0,0,6,2,50,58,23,0.933,0.5,58.0,58.0,24.0,19.0,17.0,25.0,0.66,0.72,133.0,122.0,1.0,1.0
2024-06-12,1,SURG,75.0,48.875,,1,2,4,1,0,8,0,0,4,4,40,46,21,0.966,0.5,45.0,46.0,5.0,13.0,14.0,11.0,0.325,0.45,130.0,183.0,0.978,1.0
2024-06-12,2,ED,79.64861111111112,56.083333333333336,0.0,3,2,6,1,0,11,0,1,9,3,30,34,54,1.014,1.0,34.0,34.0,15.0,43.0,32.0,28.0,1.433,2.233,182.0,312.0,1.0,1.0
2024-06-12,2,ICU,75.0,54.0,,1,0,4,1,0,6,0,0,2,4,20,23,6,1.017,0.05,23.0,23.0,4.0,7.0,10.0,8.0,0.55,0.6,135.0,185.0,1.0,1.0
2024-06-12,2,MED,75.0,57.75,,0,2,6,0,0,8,0,0,5,3,50,58,29,0.986,0.38,58.0,58.0,24.0,32.0,23.0,14.0,0.78,0.76,157.0,202.0,1.0,1.0
2024-06-12,2,SURG,75.0,56.75,,3,1,3,1,0,7,1,0,5,3,40,46,22,1.049,0.45,46.0,46.0,7.0,7.0,16.0,14.0,0.425,0.525,145.0,126.0,1.0,1.0
2024-06-12,3,ED,64.47500000000001,47.666666666666664,0.0,4,0,8,0,0,11,0,1,7,5,30,34,46,0.977,1.033,34.0,34.0,30.0,28.0,30.0,34.0,1.867,1.933,209.0,205.0,1.0,1.0
2024-06-12,3,ICU,75.0,46.25,,2,1,5,0,0,8,0,0,3,5,20,23,9,1.0,0.25,20.0,23.0,0.0,11.0,7.0,3.0,0.2,0.55,79.0,201.0,1.0,1.0
2024-06-12,3,MED,75.0,65.125,,2,1,5,0,0,8,0,0,4,4,50,58,35,0.977,0.46,58.0,58.0,24.0,34.0,17.0,15.0,0.66,0.82,251.0,171.0,1.0,1.0
2024-06-12,3,SURG,75.0,54.75,,2,1,5,0,0,8,0,0,4,4,40,46,21,0.991,0.425,39.0,46.0,0.0,6.0,18.0,16.0,0.3,0.475,31.0,109.0,0.975,1.0
2024-06-12,4,ED,87.18333333333334,56.833333333333336,0.0,4,3,4,1,0,12,0,0,10,2,30,34,52,1.029,1.067,34.0,34.0,11.0,43.0,30.0,33.0,1.233,2.4,156.0,250.0,1.0,1.0
2024-06-12,4,ICU,75.0,57.6,,0,0,5,0,0,5,0,0,3,2,20,23,5,0.993,0.35,23.0,19.0,10.0,0.0,5.0,9.0,0.6,0.3,203.0,67.0,1.0,0.95
2024-06-12,4,MED,75.0,63.0,,1,1,6,0,0,7,1,0,5,3,50,58,36,1.045,0.54,58.0,52.0,9.0,2.0,27.0,25.0,0.56,0.38,139.0,126.0,1.0,0.897
2024-06-12,4,SURG,75.0,46.25,,2,0,5,1,0,8,0,0,5,3,40,46,25,1.032,0.425,39.0,46.0,0.0,8.0,17.0,14.0,0.45,0.55,67.0,164.0,0.975,1.0
2024-06-12,5,ED,67.11111111111111,62.166666666666664,0.0,3,1,7,1,0,11,0,1,8,4,30,34,52,1.017,1.067,34.0,34.0,17.0,23.0,34.0,30.0,1.567,1.633,226.0,246.0,1.0,1.0
2024-06-12,5,ICU,75.0,39.75,,3,0,5,0,1,7,0,0,1,7,20,23,13,1.014,0.3,23.0,23.0,7.0,5.0,8.0,7.0,0.6,0.45,106.0,120.0,1.0,1.0
2024-06-12,5,MED,75.0,55.0,,0,2,6,0,0,8,0,0,3,5,50,58,40,1.046,0.38,58.0,58.0,27.0,15.0,22.0,18.0,0.82,0.5,206.0,163.0,1.0,1.0
2024-06-12,5,SURG,75.0,56.833333333333336,,2,1,3,0,0,6,0,0,3,3,40,40,6,0.987,0.325,46.0,46.0,9.0,17.0,14.0,13.0,0.425,0.6,134.0,174.0,1.0,1.0
2024-06-13,1,ED,94.13194444444444,55.083333333333336,0.0,2,2,6,2,0,12,0,0,7,5,30,34,59,1.057,1.067,34.0,34.0,36.0,33.0,32.0,33.0,2.133,2.067,194.0,243.0,1.0,1.0
2024-06-13,1,ICU,75.0,58.875,,1,0,6,1,0,8,0,0,3,5,20,23,10,0.994,0.2,23.0,23.0,11.0,5.0,4.0,5.0,0.75,0.35,171.0,140.0,1.0,1.0
2024-06-13,1,MED,75.0,62.875,,0,0,7,1,0,8,0,0,5,3,50,58,31,1.067,0.4,56.0,58.0,6.0,17.0,25.0,14.0,0.46,0.46,106.0,165.0,0.966,1.0
2024-06-13,1,SURG,75.0,44.25,,0,1,6,1,0,8,0,0,4,4,40,46,19,0.95,0.55,46.0,46.0,6.0,8.0,20.0,18.0,0.525,0.5,132.0,138.0,1.0,1.0
2024-06-13,2,ED,75.10416666666667,62.5,0.0,4,2,5,1,0,11,0,1,5,7,30,34,66,0.963,1.1,34.0,34.0,28.0,24.0,30.0,33.0,1.8,1.767,247.0,157.0,1.0,1.0
2024-06-13,2,ICU,75.0,64.16666666666667,,0,1,4,1,0,6,0,0,2,4,20,23,6,0.97,0.35,23.0,23.0,8.0,10.0,1.0,3.0,0.3,0.5,110.0,198.0,1.0,1.0
2024-06-13,2,MED,75.0,53.75,,3,1,4,0,0,8,0,0,5,3,50,58,29,0.995,0.54,58.0,58.0,18.0,25.0,19.0,19.0,0.58,0.72,125.0,154.0,1.0,1.0
2024-06-13,2,SURG,75.0,56.75,,1,1,6,0,0,8,0,0,2,6,40,46,26,0.972,0.475,46.0,46.0,10.0,9.0,18.0,18.0,0.55,0.525,147.0,185.0,1.0,1.0
2024-06-13,3,ED,41.22222222222222,58.0,0.0,1,3,8,0,0,11,0,1,5,7,30,34,48,0.993,1.067,34.0,34.0,19.0,17.0,31.0,34.0,1.533,1.567,189.0,170.0,1.0,1.0
2024-06-13,3,ICU,75.0,53.57142857142857,,1,2,4,0,0,7,0,0,3,4,20,23,7,0.961,0.25,23.0,20.0,4.0,0.0,5.0,7.0,0.45,0.2,173.0,44.0,1.0,1.0
2024-06-13,3,MED,75.0,50.125,,3,1,4,0,0,7,1,0,3,5,50,58,38,1.02,0.26,58.0,58.0,20.0,23.0,23.0,20.0,0.7,0.7,154.0,157.0,1.0,1.0
2024-06-13,3,SURG,75.0,49.625,,3,0,4,1,0,8,0,0,6,2,40,46,18,0.997,0.325,43.0,46.0,3.0,12.0,17.0,16.0,0.525,0.55,141.0,178.0,0.935,1.0
2024-06-13,4,ED,50.645833333333336,54.416666666666664,0.0,2,2,7,1,0,11,0,1,7,5,30,34,46,1.039,1.0,34.0,34.0,24.0,21.0,32.0,29.0,1.733,1.533,211.0,177.0,1.0,1.0
2024-06-13,4,ICU,75.0,54.0,,1,1,6,0,0,8,0,0,4,4,20,23,14,0.968,0.5,21.0,22.0,1.0,2.0,7.0,6.0,0.25,0.45,84.0,119.0,0.913,0.957
2024-06-13,4,MED,75.0,58.75,,1,0,7,0,0,7,1,0,4,4,50,58,38,1.008,0.42,58.0,58.0,17.0,16.0,27.0,17.0,0.72,0.62,157.0,177.0,1.0,1.0
2024-06-13,4,SURG,75.0,49.25,,2,0,5,1,0,8,0,0,6,2,40,46,21,0.985,0.35,46.0,46.0,7.0,9.0,17.0,19.0,0.625,0.55,126.0,169.0,1.0,1.0
2024-06-13,5,ED,77.65555555555555,55.083333333333336,0.0,2,0,8,2,0,12,0,0,3,9,30,34,54,0.988,1.1,34.0,34.0,24.0,21.0,32.0,31.0,1.733,1.6,193.0,224.0,1.0,1.0
2024-06-13,5,ICU,75.0,65.8,,0,1,4,0,0,5,0,0,3,2,20,23,5,1.05,0.15,23.0,23.0,10.0,8.0,6.0,9.0,0.65,0.7,97.0,200.0,1.0,1.0
2024-06-13,5,MED,75.0,59.0,,0,2,6,0,0,7,1,0,4,4,50,58,36,1.033,0.36,58.0,58.0,29.0,13.0,19.0,24.0,0.8,0.58,179.0,145.0,1.0,1.0
2024-06-13,5,SURG,75.0,54.25,,1,1,6,0,0,7,1,0,7,1,40,46,18,0.991,0.3,39.0,37.0,0.0,0.0,13.0,17.0,0.15,0.2,80.0,62.0,0.975,0.925
2024-06-14,1,ED,106.71944444444443,55.75,0.0,3,1,7,1,0,11,0,1,4,8,30,34,70,0.96,1.1,34.0,34.0,31.0,13.0,32.0,32.0,1.967,1.367,206.0,144.0,1.0,1.0
2024-06-14,1,ICU,75.0,68.5,,1,1,2,0,0,4,0,0,2,2,20,20,4,1.051,0.35,23.0,23.0,9.0,7.0,4.0,7.0,0.5,0.55,216.0,235.0,1.0,1.0
2024-06-14,1,MED,75.0,56.75,,1,1,6,0,0,8,0,0,3,5,50,58,25,0.975,0.3,58.0,56.0,17.0,6.0,20.0,27.0,0.62,0.5,186.0,175.0,1.0,0.966
2024-06-14,1,SURG,75.0,52.25,,3,0,5,0,0,7,1,0,6,2,40,40,16,0.981,0.525,43.0,42.0,3.0,2.0,22.0,23.0,0.475,0.475,99.0,94.0,0.935,0.913
2024-06-14,2,ED,72.52083333333333,63.333333333333336,0.0,0,1,10,1,0,12,0,0,4,8,30,34,41,0.966,1.0,34.0,34.0,37.0,24.0,33.0,30.0,2.2,1.667,225.0,253.0,1.0,1.0
2024-06-14,2,ICU,75.0,49.75,,2,0,5,1,0,8,0,0,5,3,20,23,9,0.981,0.2,22.0,23.0,2.0,9.0,7.0,8.0,0.3,0.7,132.0,203.0,0.957,1.0
2024-06-14,2,MED,75.0,53.125,,2,0,4,2,0,8,0,0,3,5,50,58,31,0.968,0.32,58.0,58.0,10.0,21.0,27.0,19.0,0.58,0.64,130.0,172.0,1.0,1.0
2024-06-14,2,SURG,75.0,66.0,,1,1,6,0,0,7,1,0,4,4,40,46,26,0.982,0.4,46.0,42.0,13.0,2.0,19.0,18.0,0.65,0.35,152.0,95.0,1.0,0.913
2024-06-14,3,ED,67.43333333333334,59.75,0.0,2,3,6,1,0,11,0,1,9,3,30,34,46,1.0,0.933,34.0,34.0,20.0,33.0,32.0,33.0,1.6,2.067,188.0,240.0,1.0,1.0
2024-06-14,3,ICU,75.0,54.5,,2,3,3,0,0,8,0,0,6,2,20,23,12,0.979,0.2,23.0,22.0,5.0,2.0,5.0,4.0,0.35,0.3,156.0,142.0,1.0,0.957
2024-06-14,3,MED,75.0,66.25,,3,1,4,0,0,8,0,0,3,5,50,58,23,0.986,0.38,58.0,58.0,33.0,22.0,13.0,14.0,0.76,0.56,213.0,197.0,1.0,1.0
2024-06-14,3,SURG,75.0,53.125,,1,2,5,0,0,8,0,0,4,4,40,40,10,0.997,0.475,46.0,46.0,8.0,13.0,13.0,16.0,0.45,0.575,166.0,164.0,1.0,1.0
2024-06-14,4,ED,54.88333333333333,52.833333333333336,0.0,1,1,7,3,0,11,0,1,7,5,30,34,34,1.038,1.133,34.0,34.0,20.0,38.0,30.0,32.0,1.533,2.2,203.0,281.0,1.0,1.0
2024-06-14,4,ICU,75.0,48.625,,1,1,6,0,0,8,0,0,2,6,20,23,9,1.0,0.35,23.0,23.0,5.0,12.0,10.0,3.0,0.7,0.65,142.0,137.0,1.0,1.0
2024-06-14,4,MED,75.0,53.5,,2,0,6,0,0,8,0,0,4,4,50,58,34,0.996,0.46,58.0,58.0,25.0,14.0,21.0,18.0,0.76,0.48,182.0,127.0,1.0,1.0
2024-06-14,4,SURG,75.0,55.875,,2,0,5,1,0,8,0,0,5,3,40,46,24,0.999,0.425,46.0,36.0,13.0,0.0,14.0,19.0,0.525,0.225,114.0,33.0,1.0,0.9
